item,subgraph_count,subgraph_list,subgraph_code_list
<http://www.wikidata.org/entity/Q28227436>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28227443>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28227586>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28228452>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28229579>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28231234>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28231864>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28233796>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28234512>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28260182>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28260769>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28267036>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28267214>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28269520>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28281146>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28314420>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q29787311>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q3433844>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q34374>,2,human settlement|island,Q486972|Q23442
<http://www.wikidata.org/entity/Q34830570>,2,"Wikinews article|version, edition, or translation",Q17633526|Q3331189
<http://www.wikidata.org/entity/Q4420297>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q56426471>,2,encyclopedia article|scholarly article,Q13433827|Q13442814
<http://www.wikidata.org/entity/Q5912070>,2,building|church building,Q41176|Q16970
<http://www.wikidata.org/entity/Q65931425>,2,"version, edition, or translation|literary work",Q3331189|Q7725634
<http://www.wikidata.org/entity/Q11094995>,2,stream|river,Q47521|Q4022
<http://www.wikidata.org/entity/Q1905312>,2,Wikimedia disambiguation page|family name,Q4167410|Q101352
<http://www.wikidata.org/entity/Q21963952>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23698740>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q24714802>,2,calendar day of a given year|Wikinews article,Q47150325|Q17633526
<http://www.wikidata.org/entity/Q24826685>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24832298>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24847737>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24879424>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24940221>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24977199>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25024101>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25024378>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25181488>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25222999>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25284838>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28249789>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28291081>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28309447>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311962>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28312285>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28312493>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28871899>,2,"version, edition, or translation|scholarly article",Q3331189|Q13442814
<http://www.wikidata.org/entity/Q29883814>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q4366753>,2,village|hamlet,Q532|Q5084
<http://www.wikidata.org/entity/Q50300515>,2,street|architectural structure,Q79007|Q811979
<http://www.wikidata.org/entity/Q5166166>,2,human settlement|church building,Q486972|Q16970
<http://www.wikidata.org/entity/Q61480565>,2,"version, edition, or translation|literary work",Q3331189|Q7725634
<http://www.wikidata.org/entity/Q6651606>,2,stream|river,Q47521|Q4022
<http://www.wikidata.org/entity/Q9148958>,2,village|human settlement,Q532|Q486972
<http://www.wikidata.org/entity/Q10759129>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q12058552>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q1485275>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q16576881>,2,human settlement|hamlet,Q486972|Q5084
<http://www.wikidata.org/entity/Q16697007>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q21223359>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q22411976>,2,watercourse|stream,Q355304|Q47521
<http://www.wikidata.org/entity/Q22806832>,2,"literary work|version, edition, or translation",Q7725634|Q3331189
<http://www.wikidata.org/entity/Q24819356>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24829387>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24843282>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24880874>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25017079>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25023520>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25023771>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25181013>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25278124>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25288973>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25296608>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28194572>,2,clinical trial|scholarly article,Q30612|Q13442814
<http://www.wikidata.org/entity/Q28231050>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28247185>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28299948>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28309688>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311012>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311420>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28313016>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28314167>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28330219>,2,clinical trial|scholarly article,Q30612|Q13442814
<http://www.wikidata.org/entity/Q29523717>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q3133683>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q4208138>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q4246522>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q4293083>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q4410681>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q63726452>,2,"version, edition, or translation|scholarly article",Q3331189|Q13442814
<http://www.wikidata.org/entity/Q65070590>,2,human settlement|village in India,Q486972|Q56436498
<http://www.wikidata.org/entity/Q65127150>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q670777>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q7795847>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q11901112>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q12001104>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q12648022>,2,village|human,Q532|Q5
<http://www.wikidata.org/entity/Q15114899>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q16694863>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q17094501>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q1973547>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q20714880>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q22353936>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q23691572>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q23705674>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q24819435>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24842017>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24843724>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24849821>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q24873188>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25022447>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q25022646>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25023717>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q25049881>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q2767602>,2,human settlement|village in India,Q486972|Q56436498
<http://www.wikidata.org/entity/Q28226973>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28227406>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28230899>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28230979>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28234315>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28234468>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28242337>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28247139>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28247586>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28261118>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28308580>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28310477>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q28313906>,2,mountain|hill,Q8502|Q54050
<http://www.wikidata.org/entity/Q29581657>,2,architectural structure|building,Q811979|Q41176
<http://www.wikidata.org/entity/Q29785859>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q34820198>,2,"version, edition, or translation|Wikinews article",Q3331189|Q17633526
<http://www.wikidata.org/entity/Q4788757>,2,watercourse|river,Q355304|Q4022
<http://www.wikidata.org/entity/Q48954825>,2,hamlet|human settlement,Q5084|Q486972
<http://www.wikidata.org/entity/Q7337167>,2,watercourse|human settlement,Q355304|Q486972
<http://www.wikidata.org/entity/Q10547042>,2,"literary work|version, edition, or translation",Q7725634|Q3331189
<http://www.wikidata.org/entity/Q10789467>,2,human settlement|village in India,Q486972|Q56436498
<http://www.wikidata.org/entity/Q11477651>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q19558870>,2,street|building,Q79007|Q41176
<http://www.wikidata.org/entity/Q19953846>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q20663793>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q20664252>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q23696769>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q24059465>,2,Wikimedia list article|sports season,Q13406463|Q27020041
<http://www.wikidata.org/entity/Q24824601>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24882038>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24920808>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24997036>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25012523>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25016387>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25245813>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25246735>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25253418>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25278752>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q26472941>,2,river|stream,Q4022|Q47521
<http://www.wikidata.org/entity/Q28227119>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28227210>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28234951>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28254631>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28256656>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28264130>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28274244>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28285001>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28286757>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28308337>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28308634>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28314025>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q29929772>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q31212289>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q3311345>,2,human settlement|island,Q486972|Q23442
<http://www.wikidata.org/entity/Q4061154>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q4403621>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q50826039>,2,"literary work|version, edition, or translation",Q7725634|Q3331189
<http://www.wikidata.org/entity/Q672737>,2,lake|mountain,Q23397|Q8502
<http://www.wikidata.org/entity/Q106630465>,2,"version, edition, or translation|Wikimedia list article",Q3331189|Q13406463
<http://www.wikidata.org/entity/Q11722488>,2,position|Wikimedia list article,Q4164871|Q13406463
<http://www.wikidata.org/entity/Q11946906>,2,church building|building,Q16970|Q41176
<http://www.wikidata.org/entity/Q13032411>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q14644630>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q1664744>,2,family name|Wikimedia disambiguation page,Q101352|Q4167410
<http://www.wikidata.org/entity/Q20577733>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q22469352>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23696860>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q23697134>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q24027980>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q24819451>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24822342>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24828098>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24843757>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24911066>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25020075>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25022750>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25048384>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25069199>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25236046>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25281352>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25296411>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28227399>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28231129>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28232627>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28233709>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28257194>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28258176>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28290235>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28297522>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28310964>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28311478>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28313820>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28314435>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q29675276>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q30241422>,2,house|building,Q3947|Q41176
<http://www.wikidata.org/entity/Q31843753>,2,river|stream,Q4022|Q47521
<http://www.wikidata.org/entity/Q4079319>,2,Wikimedia list article|Wikimedia disambiguation page,Q13406463|Q4167410
<http://www.wikidata.org/entity/Q4579867>,2,human settlement|island,Q486972|Q23442
<http://www.wikidata.org/entity/Q47529012>,2,building|architectural structure,Q41176|Q811979
<http://www.wikidata.org/entity/Q62476493>,2,"album|version, edition, or translation",Q482994|Q3331189
<http://www.wikidata.org/entity/Q6398576>,2,river|stream,Q4022|Q47521
<http://www.wikidata.org/entity/Q6496602>,2,human settlement|hamlet,Q486972|Q5084
<http://www.wikidata.org/entity/Q96031375>,2,painting|print,Q3305213|Q11060274
<http://www.wikidata.org/entity/Q104716498>,2,"literary work|version, edition, or translation",Q7725634|Q3331189
<http://www.wikidata.org/entity/Q106859664>,2,human settlement|village,Q486972|Q532
<http://www.wikidata.org/entity/Q108653215>,2,"version, edition, or translation|scholarly article",Q3331189|Q13442814
<http://www.wikidata.org/entity/Q1551394>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q19125210>,2,"version, edition, or translation|Wikimedia disambiguation page",Q3331189|Q4167410
<http://www.wikidata.org/entity/Q20468605>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q2136827>,2,church building|architectural structure,Q16970|Q811979
<http://www.wikidata.org/entity/Q21426623>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q21668156>,2,hamlet|village,Q5084|Q532
<http://www.wikidata.org/entity/Q22491123>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24847344>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24849701>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24911014>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q24920814>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25022296>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25024013>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25033513>,2,river|watercourse,Q4022|Q355304
<http://www.wikidata.org/entity/Q25111660>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25254473>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25278135>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q25290983>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28228997>,2,hill|mountain,Q54050|Q8502
<http://www.wikidata.org/entity/Q28309472>,2,hill|mountain,Q54050|Q8502
