item,count,itemLabel
Q4557481,6,Alona verrucosa
Q2427951,6,Cirrhilabrus johnsoni
Q3016501,6,Lemiox rimosus
Q5518424,6,Galeola faberi
Q2170121,6,Platycerium bifurcatum
Q845624,6,Hartlaub's Duck
Q1580329,6,Cyathus
Q4667943,6,Abisara neavei
Q225274,6,Anthaxia quadripunctata
Q939985,6,Limestone rat
Q17244388,6,Atriplex portulacoides
Q548105,6,Tetraodon schoutedeni
Q101500289,6,Semnopithecus vetulus
Q2290906,6,Ecsenius kurti
Q4917258,6,Phallusia fumigata
Q13504267,6,Physetica caerulea
Q2150865,6,Epicauta fabricii
Q10459262,6,Coprinus xerophilus
Q17267949,6,Pellia neesiana
Q12200684,6,Vicia monantha
Q1826598,6,Abudefduf troschelii
Q11688916,6,Lestes barbarus
Q1109901,6,Leptidea sinapis
Q2702307,6,Mantidactylus albofrenatus
Q1758763,6,Spruce Budworm
Q2245015,6,Phrynobatrachus kinangopensis
Q5224072,6,Panulirus marginatus
Q6665528,6,Lockhartia micrantha
Q1763542,6,African Marsh Rat
Q1609255,6,Conus tiki
Q15376177,6,Vitex megapotamica
Q5396161,6,Prochilodus mariae
Q790648,6,Barking Imperial Pigeon
Q916376,6,Panagaeus cruxmajor
Q15596564,6,Thelionema grande
Q15590477,6,Erigeron caespitosus
Q5017364,6,Podocotyle
Q164017,6,Geranium molle
Q2521450,6,Echinobothrium brachysoma
Q1034056,6,Black Sea salmon
Q15885569,6,Jurua
Q15536530,6,Solanum olgae
Q3314356,6,Brown-winged Starling
Q2263837,6,Lissodendoryx flabellata
Q2305301,6,Grammatobothus pennatus
Q3269723,6,Fragaria daltoniana
Q2709633,6,Penicillus
Q4564972,6,Glencoeleberis thomsoni
Q4116409,6,Thorecta
Q104998063,6,Arthrobacter glacialis
Q2304020,6,Parabrotula tanseimaru
Q2668333,6,Grey Pileated Finch
Q73878,6,Stachyris melanothorax
Q15513631,6,Cleistanthus gracilis
Q11047833,6,Dumasia truncata
Q305753,6,Puno Grass Mouse
Q1259938,6,Painted Spurfowl
Q27303,6,Sorubim maniradii
Q151272,6,Aloe adigratana
Q2974935,6,Cladophora pellucida
Q2523496,6,Pherusa kerguelarum
Q741269,6,bronze corydoras
Q4967332,6,Brighamia rockii
Q574256,6,Red-Brown Pipistrelle
Q1268338,6,Short-tailed Swift
Q11077257,6,Sida szechuensis
Q15472149,6,Artemisia taurica
Q27477084,6,Bulbophyllum crabro
Q2585772,6,Kohleria
Q26847063,6,Pine Siskin
Q1310985,6,Tonna sulcosa
Q55885223,6,Mikania arrojadoi
Q628878,6,Viola palustris
Q3042061,6,Neosuchia
Q2367966,6,Ceratocanthus aeneus
Q2800640,6,Microlepidotus brevipinnis
Q26285153,6,Serratia odorifera
Q216855,6,Little Bunting
Q1415730,6,Petasites spurius
Q4731070,6,Allanblackia floribunda
Q17745845,6,Ourisia caespitosa
Q4380231,6,Sio nordenskjoldii
Q1308363,6,African Shrike-flycatcher
Q1310968,6,Striated Fieldwren
Q3206585,6,Sesbania sesban
Q261202,6,Tambaqui
Q43373096,6,Aldama nudibasillaris
Q4691340,6,Agaricus hondensis
Q4705234,6,Amaryllideae
Q818761,6,Berberis ilicifolia
Q104971590,6,Ilex dumosa dumosa
Q1594350,6,Shovelnose salamander
Q10349197,6,Phoenicanthus
Q15601875,6,Pityrogramma sulphurea
Q10642929,6,Pseudocyphellaria rubella
Q632821,6,Phlomis crinita
Q5280023,6,Dipodascus
Q5199816,6,Cymothoe hobarti
Q248379,6,Beautiful Demoiselle
Q137799,6,Trichocereeae
Q10678956,6,Stenoperla prasina
Q2707506,6,Pimephales
Q28872688,6,Accentor
Q651844,6,Parnassius nordmanni
Q1188841,6,Asiatic rhinoceros beetle
Q3543708,6,Dryopithecini
Q15574295,6,Ophryosporus lorentzii
Q162477,6,Alchemilla alpina
Q5711864,6,Hemiolaus caeculus
Q2946314,6,Cephalaria leucantha
Q2230739,6,Stomias atriventer
Q2235362,6,Ecsenius fourmanoiri
Q27921452,6,Pseudepidalea zugmayeri
Q50856908,6,Philenoptera laxiflora
Q1764886,6,* Graphium macleayanus
Q574344,6,Anthrax anthrax
Q5353091,6,Elaeocarpus nanus
Q1937071,6,Aporophyla
Q4459025,6,Thladiantha dubia
Q2479457,6,Bullrout
Q4997969,6,Bunyamwera virus
Q5461127,6,Owenia cepiodora
Q2705194,6,Astragalus bibullatus
Q1312657,6,Colotis evagore
Q15549423,6,Roldana barba-johannis
Q55861393,6,Florestina viscosissima
Q2719986,6,Maxillaria
Q935471,6,Anoplolepis gracilipes
Q3806259,6,Abra prismatica
Q7071189,6,Nymphaea micrantha
Q901013,6,Tetropium fuscum
Q157441,6,Neottia nidus-avis
Q61745393,6,Psolus chitonoides ochotensis
Q2119375,6,Cresthead flounder
Q2939665,6,Carmona
Q14832543,6,Gagarinia aureolata
Q1109697,6,Clarias jaensis
Q104911821,6,Streptomyces padanus
Q17241039,6,Pachyphragma macrophyllum
Q15302930,6,Hippobromus pauciflorus
Q6771541,6,Ainsliaea acerifolia
Q2921745,6,Boulengerella
Q15225099,6,Phlogacanthus curviflorus
Q1677458,6,Mexican shrew
Q14852604,6,Diplotaxis simplex
Q95987585,6,Tephrothamnus paradoxus
Q3816316,6,Neoechinorhynchus prolixoides
Q1610010,6,Conus howelli
Q1746371,6,Paraquilegia microphylla
Q427960,6,Stigmella plagicolella
Q1846652,6,Mantura rustica
Q21874190,6,Epilobium alpinum
Q104375093,6,Dorstenia bryoniaefolia
Q1307442,6,Black-throated Shrikebill
Q5050936,6,Casuarina cristata
Q161474,6,Kickxia
Q199963,6,Golden-fronted Leafbird
Q776911,6,Phellinus
Q15379352,6,Pileanthus peduncularis
Q2159688,6,Sarcophyton flexuosum
Q917563,6,Selenicereus vagans
Q305626,6,Indian palm squirrel
Q7623303,6,Streptanthella longirostris
Q69727928,6,Nephroselmis pyriformis
Q7416323,6,Sandia Hairstreak
Q10903781,6,Euphorbia franchetii
Q64785775,6,Caloboletus radicans
Q7138033,6,Raja africana
Q5837307,6,Erythrina berteroana
Q12219768,6,Phytolacca rivinoides
Q1869772,6,Lophocolea heterophylla
Q683282,6,Solanum linnaeanum
Q2272745,6,Hypopachus
Q843783,6,Shargacucullia scrophulariae
Q1193082,6,Peltigera didactyla
Q306399,6,Salvia austriaca
Q14566707,6,Spartium
Q1316516,6,African Grey Flycatcher
Q76818,6,Mauritian Tomb Bat
Q2246367,6,Coelophora inaequalis
Q1004833,6,Spangled Coquette
Q1955406,6,Tongue orchids
Q2213057,6,Pellacalyx
Q2031926,6,Orthops kalmii
Q762771,6,Cyclamen cilicium
Q1042461,6,Common Silver Biddy
Q1210117,6,Western Grasswren
Q16540083,6,Cladophora albida
Q4236218,6,Nepeta mussinii
Q15345629,6,Papaver rupifragum
Q17024325,6,basil-thyme
Q2793817,6,Abludomelita obtusata
Q7002715,6,Neuroterus numismalis
Q5281154,6,Dis
Q4484613,6,Cambarus pecki
Q3767784,6,Cochliobolus miyabeanus
Q305664,6,Lichtenstein's jerboa
Q2060647,6,Anisakis simplex
Q90440815,6,Curio corymbifer
Q638217,6,Arctomecon californica
Q3526219,6,Thysanoessa inermis
Q4516374,6,Stachys balansae
Q4370012,6,Polyrhachis
Q10490713,6,Eupenicillium parvum
Q1267526,6,Rufous-crowned Tody-Flycatcher
Q10639155,6,Processa nouveli
Q17140290,6,Musineon divaricatum
Q3042131,6,Dysoxylum pettigrewianum
Q1417767,6,Aquilegia alpina
Q10637897,6,Porpidia tuberculosa
Q1836904,6,Denticollis linearis
Q1388817,6,Colombian forest mouse
Q1551985,6,Didemnum molle
Q882829,6,Imperator rhodopurpureus
Q1153935,6,Haloxylon persicum
Q1265989,6,Cinnabar Boobook
Q1310076,6,Pharmacophagus antenor
Q25861287,6,Lechevalieria aerocolonigenes
Q2200415,6,Phycopsis terpnis
Q1099688,6,Bemaraha woolly lemur
Q2113513,6,Halichondria okadai
Q882598,6,Yellow-headed day gecko
Q4189916,6,Lecane
Q15351465,6,Plantago lundborgii
Q10877020,6,Rhododendron hookeri
Q15384573,6,Syzygium glabratum
Q520425,6,Nathusius's pipistrelle
Q38775,6,Stoecharthrum monnati
Q10725467,6,Zygosaccharomyces rouxii
Q1832051,6,Sarcophyton elegans
Q104415738,6,Capparis spinosa ovata
Q10865464,6,Tectaria subtriphylla
Q1491122,6,Berberis gagnepainii
Q18471237,6,Acmaeodera degener
Q150699,6,Lilium kesselringianum
Q24751,6,Dichomeris alacella
Q943919,6,Cowan's mantella
Q1594534,6,Caddo Mountain salamander
Q1908067,6,Ecsenius bathi
Q25836134,6,Amycolatopsis orientalis
Q149248,6,Lilium humboldtii
Q160185,6,Rosa arvensis
Q10895725,6,Euphorbia soongarica
Q2225572,6,Purple-breasted Sunbird
Q672263,6,Spilotes pullatus
Q46153,6,Hypomecis punctinalis
Q24914472,6,Streptomyces osmaniensis
Q1258229,6,Danthonia decumbens
Q6489112,6,Macrobrachium tenellum
Q968830,6,Green Iora
Q2036780,6,Turinyphia cavernicola
Q15526615,6,Trichilia pallida
Q1331432,6,Cheilosia impressa
Q3911970,6,Saduria sabini
Q2710265,6,Eurycoma
Q1592914,6,Mangar
Q775764,6,Calosoma sycophanta
Q17389556,6,Lomatia
Q309517,6,Methanobrevibacter smithii
Q1825109,6,Lilium auratum var. platyphyllum
Q865046,6,Lobosea
Q980990,6,Vincentia conspersa
Q1306052,6,Lacanobia contigua
Q1633923,6,Cassida vittata
Q1827646,6,Perinereis nuntia
Q931633,6,Striped Woodcreeper
Q136936,6,Mila caespitosa
Q148211,6,Aloe alooides
Q7103469,6,Ormosia excelsa
Q2720626,6,Corynosoma falcatum
Q50730911,6,Molinostrongylus skrjabini
Q522309,6,Abudefduf lorenzi
Q3298115,6,Mastocarpus
Q2316678,6,Pseudorhombus dupliciocellatus
Q1266035,6,Black-tailed Antbird
Q7439700,6,Scytonema varium
Q2408985,6,Parexocoetus mento
Q3772280,6,Ilex guayusa
Q9025728,6,Lycoris aurea
Q10682022,6,Strossmayeria bakeriana
Q6985636,6,Necrobia ruficollis
Q2276990,6,Red-backed toadlet
Q10320094,6,Lovellona grandis
Q15561144,6,Gentiana terglouensis
Q15548467,6,Clibadium sodiroi
Q1553596,6,Disciotis venosa
Q3144255,6,Hypocreaceae
Q859277,6,Spectral tarsier
Q1792378,6,Nicotiana cavicola
Q903548,6,Northern White-breasted hedgehog
Q1524566,6,Caligo memnon
Q15522175,6,Allium sieheanum
Q2242265,6,Heteromicrocotyla atriospinata
Q578667,6,Calochortus amabilis
Q21666,6,Gaviidae
Q1272679,6,Vilcabamba Tapaculo
Q3019891,6,Helicops leopardinus
Q2347414,6,Gyrodactylus bullatarudis
Q15332299,6,Fuchsia ampliata
Q2927893,6,Falkenstein's Greenbul
Q6119817,6,Sanchezia speciosa
Q1936391,6,Entomobryidae
Q5548461,6,Tribolodon sachalinensis
Q903017,6,Chestnut-crowned Antpitta
Q1308463,6,Agabus fuscipennis
Q1265037,6,Humaita Antbird
Q302374,6,Clanwilliam Redfin
Q634656,6,Cuban Pygmy Owl
Q15452200,6,Galium rubioides
Q2484523,6,Panaeolus papilionaceus
Q1930933,6,Pluchea
Q1832048,6,Western Broad-nosed Bat
Q1766293,6,Byasa dasarada
Q1759762,6,Brumus quadripustulatus
Q2491168,6,Lygodium
Q15513050,6,Astragalus cottamii
Q14512519,6,Spasskia
Q15313384,6,Actiniopteris australis
Q868271,6,Colinus
Q45592,6,Idaho pocket gopher
Q104250545,6,Padina pavonia
Q675905,6,Eulophidae
Q2295156,6,Kumococius rodericensis
Q301747,6,Dobsonia pannietensis
Q3198119,6,Thromidia catalai
Q2308468,6,Tomopterna
Q162805,6,Malva alcea
Q3111728,6,Magnolia hodgsonii
Q1591091,6,White-collared Jay
Q582976,6,Red-eyed Vireo
Q2489891,6,Sparodon durbanensis
Q5256810,6,Dendrophthoe falcata
Q1020896,6,Berberis taronensis
Q1586457,6,Ascidae
Q470985,6,Diófacincér
Q2078064,6,Lonicera canadensis
Q944011,6,Least Flycatcher
Q2508148,6,Mycale adhaerens
Q943718,6,Synapta maculata
Q4552770,6,Glencoeleberis
Q62851397,6,Streptomyces graminofaciens
Q2861675,6,Arma
Q6493511,6,Lasiosphaeriaceae
Q1841144,6,Netuma bilineata
Q426062,6,Opheodrys aestivus
Q10926678,6,Polygala paniculata
Q5194573,6,Cupressus pygmaea
Q15596650,6,Florestina purpurea
Q15477401,6,Lathyrus venosus
Q10586904,6,Trechispora farinacea
Q775192,6,Hapalemur aureus
Q2262790,6,Cirripectes alleni
Q1301039,6,Red-headed Quelea
Q3762804,6,Chilodus punctatus
Q304425,6,Liparia
Q15553811,6,Neopanax arboreus
Q28107844,6,Baudin's Black Cockatoo
Q13256683,6,Hyalella curvispina
Q306980,6,Smoky Grass Mouse
Q13428663,6,Afronurus ugandanus
Q1259556,6,Micropygia schomburgkii
Q603923,6,Haplochromis mbipi
Q7830405,6,Toxicodendron rydbergii
Q10486287,6,Epigonichthys hectori
Q3336486,6,Acrostichum speciosum
Q333408,6,Etheostoma obama
Q2408704,6,Oligolepis acutipennis
Q10434582,6,Fritillaria borealis
Q868117,6,Cobitis
Q15578875,6,Helichrysum fulvum
Q6311898,6,Juncus roemerianus
Q2246081,6,Cobitoidea
Q15458165,6,Dendrobium macropus
Q15600072,6,Senecio pseudoorientalis
Q69621272,6,Tetraselmis wettsteinii
Q15594890,6,Lactuca tetrantha
Q942116,6,Cotylelobium melanoxylon
Q1045181,6,Mugilogobius tagala
Q10320093,6,Lovellona carbonaria
Q1266599,6,Slender-billed Parakeet
Q15269266,6,Capparis atamisquea
Q2401937,6,Acanthobothrium maryanskii
Q2701254,6,Dipturus oxyrinchus
Q1043312,6,Wattled Curassow
Q721002,6,Haplochromis plagiodon
Q13066150,6,Jubaeopsis
Q1581500,6,Long-tailed Ghostpipefish
Q1965518,6,Steringotrema rotundum
Q2071049,6,Acanthobothrium indicum
Q1261349,6,Myrmeciza nigricauda
Q25377057,6,Pithecopus
Q15584560,6,Caustis dioica
Q27581,6,Mariana Swiftlet
Q2831973,6,Albula nemoptera
Q945682,6,Green-tailed Towhee
Q2214027,6,Bolma rugosa
Q15225112,6,Aralia armata
Q308877,6,Formicoxenus nitidulus
Q8253655,6,Bupleurum salicifolium
Q616153,6,Stentor Coeruleus
Q12207377,6,Ducrosia anethifolia
Q2138553,6,Paraconiothyrium minitans
Q844306,6,Ilex rotunda
Q74625,6,Kinglet Calyptura
Q150364,6,Lilium bolanderi
Q948863,6,Black-headed Lapwing
Q717847,6,Pyxidanthera barbulata
Q67365207,6,Lyngbya semiplena
Q10915813,6,Rhododendron rubropilosum
Q901952,6,Blue-masked Leafbird
Q895185,6,Rosa ×borboniana
Q104415412,6,Boehmeria japonica tenera
Q743249,6,Adenanthera
Q1306895,6,Eilema uniola
Q22287037,6,Streptomyces caelestis
Q1109762,6,Lycodonus flagellicauda
Q15556963,6,Aristea alata
Q1823350,6,Opisthocentrus tenuis
Q15230855,6,Synotis alata
Q135776,6,Prescottia
Q76854,6,Nidulariaceae
Q3286320,6,Piptadenia
Q15281675,6,Salcedoa mirabaliarum
Q2719996,6,Spathoglottis
Q907007,6,Rubus crataegifolius
Q348838,6,Cryptobranchoidea
Q4047512,6,Pselaphus
Q5479345,6,Sorbus devoniensis
Q868088,6,Fuscous Flycatcher
Q4847357,6,Drysdale hardyhead
Q2668130,6,Hooded Tanager
Q17732133,6,Lagotis stolonifera
Q2274732,6,Synhomelix annulicornis
Q1442540,6,Blue-winged Minla
Q5028768,6,Tetrochetus rayneri
Q255576,6,Mountain Nyala
Q1267770,6,Raffles's Malkoha
Q1071820,6,Lagostomus
Q104384291,6,Simsia cronquistii
Q2472430,6,Sesuvium portulacastrum
Q1766462,6,Moojen's Atlantic Spiny-rat
Q12199750,6,Ilex conocarpa
Q15523595,6,Adenocarpus bacquei
Q60688,6,Pseudantheraea discrepans
Q4514225,6,Nigella glandulifera
Q305955,6,Tabasco mud turtle
Q4345808,6,Cratoxylum maingayi
Q1604863,6,Conus biliosus
Q14822981,6,Dichostates quadripunctatus
Q948017,6,Ralstonia
Q44226,6,Brown mudfish
Q1205244,6,Zoysia
Q699330,6,Luma apiculata
Q4118390,6,Darwinella
Q7937124,6,Vitis × labruscana
Q17741137,6,Plantago altissima
Q5233274,6,Hypericum canariense
Q5234044,6,Mithraculus cinctimanus
Q5030490,6,Cryptogonimidae
Q2710686,6,Calliophis bivirgatus
Q2849183,6,Silhouettea insinuans
Q3726328,6,Rufescent Prinia
Q1311046,6,Cryptocephalus fulvus
Q14245820,6,Arripis trutta
Q15600392,6,Ratibida latipalearis
Q4560978,6,Pleuroxus
Q1955875,6,Flemingia
Q2616467,6,Eledone
Q2080704,6,Serrivomer schmidti
Q2617549,6,Opisthonema bulleri
Q15593338,6,Senecio bracteolatus
Q2716639,6,Salamander shark
Q5672742,6,Ammocharis coranica
Q15250558,6,Selaginella labordei
Q2174604,6,Melandrya barbata
Q3069082,6,Eteone lactea
Q945387,6,Bettongia
Q611778,6,Artemisia suksdorfii
Q2246853,6,Marbled sand frog
Q26294827,6,Tenacibaculum discolor
Q14831061,6,Vallesia glabra
Q22285271,6,Streptomyces fildesensis
Q15493525,6,Magnolia ovata
Q7557646,6,Solenostemma argel
Q15489099,6,Magnolia crassipes
Q4984449,6,Buddleja curviflora
Q474591,6,Orange Swift
Q3936643,6,Mycetophyllia daniana
Q104853816,6,Amomum linguiforme
Q7201567,6,Plantago cretica
Q2226217,6,Yellow-ringed White-eye
Q1541137,6,Eastern Towhee
Q158894,6,Poa nemoralis
Q15473832,6,Morinda coreia
Q4115791,6,Fenestraspongia
Q1047931,6,Dactylis
Q12317810,6,Thujopsis
Q2388876,6,Chionactis
Q140415,6,Rosa banksiae
Q1743499,6,Spirotaenia
Q131743,6,Vochysiaceae
Q2705479,6,Salvia microphylla
Q1073941,6,Synodontis contractus
Q3315846,6,Garra ghorensis
Q9764518,6,Aristolochia arcuata
Q6554167,6,Labidocera trispinosa
Q5402222,6,Lophopetalum wightianum
Q5229169,6,Tabernaemontana corymbosa
Q146253,6,Caloplaca
Q18976220,6,Mammalian orthoreovirus
Q15581680,6,Caustis recurvata
Q2070590,6,Pseudopotamilla occelata
Q1768650,6,Water Vole
Q1324031,6,Uvariopsis
Q15393341,6,Ilex theezans
Q2130380,6,Mantidactylus
Q2231896,6,Phorbas clathratus
Q5389326,6,Erioderma
Q18520927,6,Tentacularia
Q10467497,6,Debaryomyces hansenii
Q1039019,6,Moma alpium
Q1043918,6,Copernicia prunifera
Q5459438,6,Flindersia bennettiana
Q1194086,6,Gypsophila elegans
Q17586802,6,Picramnia teapensis
Q306908,6,Eastern brown snake
Q5472460,6,Khaya madagascariensis
Q291522,6,Hydnophytum
Q10713877,6,Velutina laevigata
Q988311,6,Norway goby
Q2630955,6,Lacrimose Mountain Tanager
Q1123801,6,Caulophyllum thalictroides
Q2844251,6,Amphiglossus spilostichus
Q15590460,6,Bahiopsis tomentosa
Q2065578,6,Pacific sharpnose shark
Q15326250,6,Epimedium membranaceum
Q277926,6,Hamlet
Q2316605,6,Pterobothrioides carvajali
Q886565,6,Cuban Green Woodpecker
Q7164898,6,Penstemon tracyi
Q1345679,6,Gymnopus perforans
Q135411,6,Fawn antechinus
Q148611,6,Brevibacterium
Q15343234,6,Andrographis alata
Q1682380,6,Brook Stickleback
Q103804433,6,Croton ciliatoglanduliferus
Q15250118,6,Harrisonia perforata
Q5574154,6,Gnathostoma hispidum
Q665625,6,Cephalotaxus sinensis
Q2863457,6,Nephelobates meridensis
Q474829,6,Amphidium mougeotii
Q2541995,6,Callorhynchocotyle amatoi
Q15526133,6,Matayba guianensis
Q1017426,6,Thicket Tinamou
Q3042521,6,Cordia sebestena
Q135542,6,Asteriidae
Q1632113,6,Hoya pubicalyx
Q2014958,6,Trajectura ikedai
Q15584695,6,Hilliardiella sutherlandii
Q1587590,6,black-throated Jay
Q15370742,6,Parinari brasiliensis
Q2063296,6,Platycephalus bassensis
Q13654753,6,Echinophthirius horridus
Q765004,6,Haplochromis pyrrhocephalus
Q640454,6,Pholis gunnellus
Q3666289,6,"Charcotiidae Odhner, 1926"
Q500151,6,Ureaplasma
Q15943073,6,Strigosella
Q26209043,6,Arenibacter
Q6511477,6,Lecanicillium lecanii
Q747357,6,Ornithoptera aesacus
Q2341144,6,Abronia graminea
Q12224412,6,Ajuga taiwanensis
Q109500567,6,Bolitoglossa dimidiata
Q163361,6,Plantago atrata
Q740539,6,Corypheae
Q1084869,6,Mexican Parrotlet
Q3133507,6,Paracheilinus mccoskeri
Q1826730,6,striped Raphael catfish
Q19750482,6,Geobacillus
Q1274112,6,Chocolate-backed Kingfisher
Q94808,6,Ipanema Bat
Q15482235,6,Dudleya pachyphytum
Q15484554,6,Hovea parvicalyx
Q15598466,6,Senecio laricifolius
Q15589997,6,Aspilia jolyana
Q333684,6,Haplochromis cassius
Q2302603,6,Hippobosca equina
Q306609,6,Kenneth's white-toothed rat
Q1054640,6,Ceratiomyxa fruticulosa
Q782023,6,Australasian Pipit
Q949497,6,Colotois pennaria
Q5405517,6,Eucalyptus amygdalina
Q4672005,6,Acanthophora
Q769627,6,Jamaican iguana
Q596787,6,Cook's Petrel
Q2226121,6,Green-throated Sunbird
Q2366602,6,Nerine bowdenii
Q1514869,6,Crepis pyrenaica
Q1310251,6,Tomares ballus
Q15250641,6,Scutellaria viscidula
Q1833557,6,Myotis horsfieldii
Q1584955,6,Glossy Flowerpiercer
Q9034199,6,Moldenhawera
Q4838981,6,Bacillus sphaericus
Q12175321,6,Fuchsia jimenezii
Q17794703,6,Stauntonia angustifolia
Q15550006,6,Jacaranda caucana
Q2118512,6,Rhamnales
Q7321180,6,Rhododendron wardii
Q1956393,6,Oreochromis mweruensis
Q2711084,6,Centropomus pectinatus
Q716455,6,Formosan black bear
Q1532539,6,Oberea euphorbiae
Q1197925,6,Psilotum nudum
Q5017409,6,Cyathocotylidae
Q2514780,6,Batoteuthis skolops
Q2711957,6,Grand skink
Q2216247,6,Axine aberrans
Q3759214,6,Neoglyphidodon thoracotaeniatus
Q1267384,6,Long-tailed Hawk
Q764100,6,Micrurus isozonus
Q7923306,6,Vesperus luridus
Q1817003,6,Crambe cordifolia
Q50840156,6,Chamaeleon gummifer
Q1479781,6,Acanthocardia tuberculata
Q17746107,6,Scrophularia smithii
Q15320008,6,Loasa nitida
Q1093830,6,Angolan giraffe
Q27075458,6,Horornis annae
Q2142829,6,Henophidia
Q105002844,6,Ancistrocladus cochinchinensis
Q309776,6,Neoclytus acuminatus
Q2170546,6,Dendropithecus
Q15340551,6,Diospyros japonica
Q1313727,6,Western Gerygone
Q786013,6,Paranthrene tabaniformis
Q135418,6,Yponomeutoidea
Q1272899,6,Williamson's Sapsucker
Q69999790,6,human papilloma virus
Q4671005,6,Acacia schaffneri
Q66119597,6,Patersonia sericea var. longifolia
Q1589149,6,Cape Rock Thrush
Q2332456,6,Topsentia kushimotoensis
Q2714088,6,Couepia
Q15394733,6,Ravenia spectabilis
Q80699136,6,Hexasepalum teres
Q15586720,6,Cynoglossum microglochin
Q2120850,6,Daedaleopsis confragosa
Q2465957,6,Senecio triangularis
Q2716667,6,Manilkara kauki
Q14617469,6,Bassaricyon medius
Q838540,6,Lallemantia iberica
Q15275178,6,Vepris renieri
Q15640675,6,Inia araguaiaensis
Q9059436,6,Picrorhiza
Q2235553,6,Eurycreadium vitellosum
Q5434969,6,Nasa humboldtiana
Q6431932,6,Parastegophilus maculatus
Q39176270,6,Cassia trachypus
Q6551730,6,Euchaeta acuta
Q6418634,6,Sarotherodon occidentalis
Q2604495,6,Cypselurus poecilopterus
Q15447213,6,Aralia leschenaultii
Q2348485,6,Anarchopterus criniger
Q1540310,6,Leucorrhinia pectoralis
Q2185335,6,Cheilopogon arcticeps
Q3308433,6,Myoxanthus
Q14623323,6,Cnidium japonicum
Q1038890,6,Plusia festucae
Q10923480,6,Rhododendron discolor
Q1950127,6,Bombus lapidarius
Q606642,6,Cundinamarca Antpitta
Q5409965,6,Eupatorium mohrii
Q573152,6,Leccinum
Q664462,6,Bismarckia nobilis
Q15390123,6,Excoecaria parvifolia
Q734485,6,Interochromis loocki
Q73950,6,Grey-throated Ibon
Q278912,6,Asiatic cheetah
Q81125,6,Dipylidium caninum
Q1298300,6,Saccharum ravennae
Q1340478,6,Hieracium intybaceum
Q55475,6,Leptodactylidae
Q9297443,6,Malvastrum
Q130467,6,Satanoperca jurupari
Q2251252,6,Nephasoma bulbosum
Q15366450,6,Durio carinatus
Q4517040,6,Mysidetes morbihanensis
Q13648628,6,Guidus antarcticus
Q15322169,6,Aosa gilgiana
Q15430620,6,Lantana cujabensis
Q40642,6,Hatt's vesper rat
Q15520554,6,Adenocarpus cincinnatus
Q11127223,6,Rhododendron seniavinii
Q1382431,6,Oodes
Q2148773,6,Echinaster luzonicus
Q19930482,6,Tenacibaculum
Q4099382,6,Alyssum desertorum
Q3318330,6,Aspinatrium euzeti
Q147452,6,Physa
Q2329234,6,Amatorculus cristinae
Q15390858,6,Flindersia acuminata
Q104848039,6,Vicia monanthos
Q1263680,6,Leuconostocaceae
Q917853,6,Osteocephalus buckleyi
Q754030,6,Cariamidae
Q2230727,6,Phytophthora cactorum
Q918097,6,White-bellied Warbler
Q290085,6,Heteroscarus acroptilus
Q1831141,6,Jamaican flower bat
Q15962223,6,Ixanthus
Q1864624,6,Polyommatus golgus
Q790679,6,Amazilia castaneiventris
Q925275,6,Exoristinae
Q10628346,6,Phomopsis euphorbiae
Q27340,6,Steindachneridion doceanum
Q1840585,6,Cacospongia mycofijiensis
Q33167,6,Eurycea nana
Q6825364,6,Tamarix chinensis
Q3523298,6,Clathrinidae
Q161427,6,Triticum polonicum
Q15472870,6,Melilotus italicus
Q15249224,6,Rhododendron coeloneurum
Q14832541,6,Gagarinia mniszechii
Q1940272,6,Longnose stonebasher
Q278124,6,Great Parrotbill
Q138252,6,Aloe marlothii
Q1587479,6,red-necked tanager
Q19863150,6,Fordonia  Marandat (1989) non Gray (1842)
Q55224281,6,Botryocladia leptopoda
